Source List,Entity Number,SDN Type,Programs,Name,Title,Address,City,State/Province,Postal Code,Country,Federal Register Notice,Effective Date,Date Lifted/Waived/Expired,Standard Order,License Requirement,License Policy,Call Sign,Vessel Type,Gross Tonnage,Gross Register Tonnage,Vessel Flag,Vessel Owner,Remarks/Notes,Address Number,Address Remarks,Alternate Number,Alternate Type,Alternate Name,Alternate Remarks,Web Link,,,,
EL,,,,Rose Ann Apigo,,P.O. Box 10559,Ras Al Khaimah,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Rose Ann Apigo,,P.O. Box 25344 Bur Dubai,Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Rose Ann Apigo,,"Suite 608 Atrium Center, Bank St., Bur Dubai, P.O. Box 16048",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Rose Ann Apigo,,"Suite 706 Atrium Center Bank Street, Bur Dubai",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,P.O. Box 28515,Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,"202 B Sama Tower Sheikh Tayed Road #3, P.O. Box 16048",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,"BC2-414, RAK Free Trade Zone P.O. Box 16048",Ras Al Khaimah,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,G1/RAK Free Trade Zone,Ras Al Khaimah,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,G-17 Sheikh Tayed Road #3 Ras Al Khaimah Free Trade Zone,Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,P.O. Box 10559,Ras Al Khaimah,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,P.O. Box 25344 Bur Dubai,Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,"Suite 608 Atrium Center, Bank St., Bur Dubai, P.O. Box 16048",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Skylinks FZC,,"Suite 706 Atrium Center Bank Street, Bur Dubai",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Skylinks; and Skylinks Satellite Comm.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,T.V. Joe Ouseppachan,,"Office 228, Al Aatar Shopping Mall, P.O. Box 115824, Karama",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Teofila Logistics,,"Office 228, Al Aatar Shopping Mall, P.O. Box 115824, Karama",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,TGO General Trading LLC,,"19th Floor Festival Tower, Festival City, PO Box 36605",Dubai,,,United Arab Emirates,81 FR 14953,3/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Three Green Orbit,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gulf Gate Sea Cargo LLC,,"Gulzaad Market Building, 4th Floor, Room 2",Kabul,,,Afghanistan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gulf Gate Spedition GmbH,,A-1040 Argentinierstrasse 35/6,Vienna,,,Austria,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Foang Tech Inc.,,"52F, Shun Hing Square, Unit 1-8 Di Wang Commercial Center",Shenzhen,,,China,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Hong Kong,,,,,Ofogh Electronics Co.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Ninehead Bird Semiconductor,,"RM 15, Jufu Ge, Caifu Bld, Caitian Road, Futian Qu",Shenzhen,Guangdong,518033,China,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Foang Tech Inc.,,"Flat/RM 1701-Ricky CTR, 36 Chowg Yip Street",Kwun Tong,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under China,,,,,Ofogh Electronics Co.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Infinity Wise Technology Limited,,"7/F One Kowloon, 1 Wang Yuen Street, Kowloon Bay",Kowloon,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate addresses under Taiwan,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Infinity Wise Technology Limited,,"Room 1213 Chui King House, Choi Hung Estate",Kowloon,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate addresses under Taiwan,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Panda Semiconductor,,"Room 2, Unit A 14/F Shun on Commercial building, 112-114 Des Voeux Road",Central,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Pinky Trading Co., Ltd.",,338 Queen?s Road,Central,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Well Smart (HK) Technology,,"Room 604, Kalok Building, 720 Nathan Road",Kowloon,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Wise Smart (HK) Electronics Limited,,"Room 1213, Chui King House, Choi Hung Estate",Kowloon,,,Hong Kong,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Mehrdad Rueen Foomanie,,"No. 35 Abaas Abaad Street, Daryosh Street Andesheh 2 Street (Hamid Qods)",Tehran,,,Iran,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Frank Foomanie; Mark Foomanie; Mark Averin; Max Xian.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Mehrdad Rueen Foomanie,,"Sohrivardi Shomali Street, Andesheh 2 Street, after Daryoush Crossroad, No. 35, Floor 5, No. 8",Tehran,,,Iran,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Frank Foomanie; Mark Foomanie; Mark Averin; Max Xian.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Morvarid Sanat Co., Ltd.",,"Sohrivardi Shomah Street, Andesheh 2 Street, after Daryosh Crossroad, No. 35, Floor 5, No. 8",Tehran,,,Iran,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Morvarid Shargh Co., Ltd.",,Sohrivardi Street No. 35,Tehran,,,Iran,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Sazgan Ertebat Co., Ltd.",,No. 40-Hoveizeh St. Sohrevardi St.,Tehran,,,Iran,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Sazgan Ertebat Poya Co. Ltd.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Sazgan Ertebat Co., Ltd.",,"P.O. Box 16315-194 , Zip: 1559934314",Tehran,,,Iran,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Sazgan Ertebat Poya Co. Ltd.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,A. Leib Ltd.,,HA?Assif 19,Binyamina,,,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,AVS (Armored Vehicle Spares),,42 Hamesilla Street,Binyamina,,,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Armored Vehicle Service,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Eliyahu Cohen,,,Binyamina,,,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Arie Cohen; Eli Cohen; Eliyahu Ari Cohen; Eliyahu Arie Cohen; Eric Cohen; Ari Kohan,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,M&P Trading Inc.,,P.O. Box 161,Caesarea,,3088903,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,P.AD Ltd.,,42 Hamesilla Street,Binyamina,,,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,QPS Ltd.,,5 Ner Halayla Street,Caesarea,,,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Quality Parts and Spares; Quality Parts and Services,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,QPS Ltd.,,"42 Hamesilla Street, Railway Industrial Area",Binyamina,,,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Quality Parts and Spares; Quality Parts and Services,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,, ,RSP Ltd.,,HA?Assif 19,Binyamina,,30550,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Rebuilt Spare Parts,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Wheels Incorporated,,HA?Assif 43,Binyamina,,30551,Israel,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Panama,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Wheels Incorporated,,P.O. Box 6 ? 2875,El Dorado,,,Panama,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate address under Israel,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Enrich Ever Technologies Co., Ltd.",,9F No. 38 Ming-Fu 13th Street,Taoyuan,,,Taiwan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Enrich Ever Technologies Co.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Enrich Ever Technologies Co., Ltd.",,"8F, No. 431, Da-You Road",Taoyuan,,,Taiwan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Enrich Ever Technologies Co.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Hivocal Technology Company, Ltd.",,"10F, No. 736, Jhongjheng Road, Taipei County 235",Jhonghe,,,Taiwan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Infinity Wise Technology Limited,,"Flat/RMA 6/F, Man Wing Building 503-507 Nathan Road Yaumate 1",Taoyuan,,,Taiwan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate addresses under Hong Kong,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Infinity Wise Technology Limited,,"8F, No. 431, Da-You Road",Taoyuan,,,Taiwan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate addresses under Hong Kong,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Kuang-Su Corporation,,"8F, No. 431, Da-You Road",Taoyuan,,,Taiwan,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Global Merchant General Trading LLC,,P.O. Box 39960,Dubai,,,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gulf Gate Sea Cargo LLC,,"No. 508, Bldg P-114, Almaktoum Road, Deirah",Dubai,,,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gulf Gate Sea Cargo LLC,,P.O. Box 39948,Dubai,,,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gulf Gate Shipping Co. LLC,,"No. 508, Bldg P-114, Almaktoum Road, Deirah",Dubai,,,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gulf Gate Shipping Co. LLC,,P.O. Box 39948,Dubai,,,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Mehrdad Moeinansari,,"No 7101, Index Tower DIFC",Dubai,,,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Mehrdad Ansari,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Mehrdad Moeinansari,,"No 508, Sheikha Maryam Bldg., Deirah",Dubai,,39948,United Arab Emirates,81 FR 40174,6/21/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Mehrdad Ansari,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Abd Al Hakim Luqman Jasim Muhammad,,Al Faysaliyah,Mosul,,,Iraq,81 FR 57451,8/23/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Ag Yildiz Insaat Gayrimenkul Tasimacilik Pazarlama lthalat Ihracat ve Ticaret Ltd. Sirketi,,"Irbil, Iraq",Mosul,,,Iraq,81 FR 57451,8/23/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate addresses under Syria and Turkey,,,,,Ag Yildiz Cargo; Ag Yildiz Gayrimenkul; Yildiz Company; Yildiz Shipping Company,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Sekirin Tekstil Ithalat Ihracat le ve Dis Ticaret Limited Sirketi,,Al Faysaliyah,Mosul,,,Iraq,81 FR 57451,8/23/2016,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See alternate addresses under Syria and Turkey,,,,,Sekirin Textiles Export Import Limited Company; Al Shakirin International Transport Company; Shakirin Company; Shakrin Company; Sekirin Ticaret; Al Shakirin Company; Sekirin Company.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
